 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "Xp",  "Yp"
-11.2031,-30.6449,0.00491417,0.698711,767,1727,0.112716,-16.0285,-0.000686387,0.00298595,-1.1755e-05,0.00298599,-0.000686425,-1.5676,0.00890601,-11.1981,-29.9462
-10.9415,-30.6449,0.00420112,0.698605,773,1727,0.0963828,-16.0261,-0.000527246,0.0030299,2.4288e-05,0.00303007,-0.000527412,1.56397,0.0102638,-10.9373,-29.9463
-10.68,-30.6449,0.00417718,0.698765,779,1727,0.0958151,-16.0298,-0.000401872,0.00306912,6.30325e-05,0.00307027,-0.000403016,1.55264,0.0112946,-10.6758,-29.9462
-10.4184,-30.6449,0.0046348,0.698781,785,1727,0.106347,-16.0302,-0.000313747,0.00310919,0.000113447,0.00311295,-0.000317502,1.5377,0.011675,-10.4138,-29.9461
-10.1569,-30.6449,0.00501793,0.698206,791,1727,0.115089,-16.017,-0.000263297,0.00315455,0.000166149,0.0031626,-0.000271355,1.52234,0.0112153,-10.1518,-29.9467
-9.8953,-30.6449,0.00499133,0.697535,797,1727,0.114496,-16.0016,-0.000235509,0.00320219,0.000209353,0.00321489,-0.000248211,1.5102,0.0105845,-9.89031,-29.9474
-9.63375,-30.6449,0.00593053,0.697759,803,1727,0.136054,-16.0067,-0.000212779,0.00324379,0.000237751,0.00326007,-0.000229055,1.50244,0.00925565,-9.62782,-29.9472
-9.3722,-30.6449,0.00654779,0.698435,809,1727,0.150191,-16.0222,-0.000209554,0.00327561,0.000255301,0.00329421,-0.000228156,1.49806,0.00881357,-9.36565,-29.9465
-9.11065,-30.6449,0.00680055,0.698658,815,1727,0.156001,-16.0274,-0.000224416,0.00329497,0.000261715,0.00331433,-0.000243771,1.49697,0.00835069,-9.10385,-29.9463
-8.8491,-30.6449,0.00600503,0.698451,821,1727,0.137765,-16.0226,-0.000259859,0.00329837,0.000256631,0.00331679,-0.000278273,1.49917,0.00749119,-8.8431,-29.9465
-8.58755,-30.6449,0.00470664,0.698217,827,1727,0.10796,-16.0172,-0.000333133,0.00328452,0.000238806,0.00330021,-0.000348829,1.50516,0.0075594,-8.58285,-29.9467
-8.326,-30.6449,0.00406543,0.697855,833,1727,0.0932383,-16.0089,-0.000425339,0.00326335,0.000210539,0.00327533,-0.000437317,1.51397,0.00788628,-8.32194,-29.9471
-8.06445,-30.6449,0.00405213,0.697663,839,1727,0.0929676,-16.0045,-0.000518044,0.00323628,0.000179302,0.00324483,-0.000526588,1.52318,0.00809208,-8.0604,-29.9473
-7.8029,-30.6449,0.00460022,0.697732,845,1727,0.105524,-16.0061,-0.00061542,0.00320082,0.000137491,0.00320577,-0.000620367,1.53483,0.00787557,-7.7983,-29.9472
-7.54135,-30.6449,0.00514032,0.697876,851,1727,0.11791,-16.0094,-0.000698639,0.0031587,8.44928e-05,0.00316055,-0.000700489,1.54891,0.00781828,-7.53621,-29.947
-7.2798,-30.6449,0.00515097,0.697977,857,1727,0.118191,-16.0117,-0.000759587,0.00312138,3.98956e-05,0.00312179,-0.000759997,1.56052,0.00811405,-7.27465,-29.9469
-7.01825,-30.6449,0.00541703,0.69794,863,1727,0.124249,-16.0109,-0.000804163,0.00310256,1.19097e-05,0.00310259,-0.000804199,1.56775,0.00817182,-7.01284,-29.947
-6.7567,-30.6449,0.00541437,0.697913,869,1727,0.124189,-16.0103,-0.000848084,0.00310631,-8.41697e-06,0.00310633,-0.000848102,-1.56867,0.00771284,-6.75129,-29.947
-6.49515,-30.6449,0.00488224,0.697445,875,1727,0.111994,-15.9995,-0.0009155,0.00312292,-2.90539e-05,0.00312313,-0.000915709,-1.5636,0.00771309,-6.49027,-29.9475
-6.2336,-30.6449,0.00405213,0.697275,881,1727,0.0929286,-15.9956,-0.000994991,0.00314844,-3.7997e-05,0.00314879,-0.00099534,-1.56163,0.00767235,-6.22955,-29.9476
-5.97205,-30.6449,0.00310229,0.697333,887,1727,0.0711868,-15.997,-0.00107687,0.00317833,-3.06169e-05,0.00317855,-0.00107709,-1.5636,0.0075383,-5.96895,-29.9476
-5.71051,-30.6449,0.00237594,0.697062,893,1727,0.0545344,-15.9907,-0.00115277,0.00321715,-1.56067e-05,0.00321721,-0.00115283,-1.56722,0.00732423,-5.70813,-29.9479
-5.44896,-30.6449,0.00204868,0.696721,899,1727,0.0470079,-15.9829,-0.00120306,0.00326242,-1.41519e-06,0.00326242,-0.00120306,-1.57048,0.00701531,-5.44691,-29.9482
-5.18741,-30.6449,0.00178794,0.696317,905,1727,0.0409928,-15.9737,-0.00123099,0.00330933,4.56992e-06,0.00330933,-0.00123099,1.56979,0.00687137,-5.18562,-29.9486
-4.92586,-30.6449,0.00175335,0.696003,911,1727,0.040246,-15.9664,-0.00124814,0.00335476,5.87405e-06,0.00335476,-0.00124815,1.56952,0.00735335,-4.9241,-29.9489
-4.66431,-30.6449,0.00183051,0.695598,917,1727,0.0419837,-15.9571,-0.00125868,0.00339073,8.71072e-06,0.00339075,-0.0012587,1.56892,0.00805588,-4.66248,-29.9493
-4.40276,-30.6449,0.00186776,0.695428,923,1727,0.042827,-15.9533,-0.00125881,0.00341574,1.32883e-06,0.00341574,-0.00125881,1.57051,0.00842298,-4.40089,-29.9495
-4.14121,-30.6449,0.00157775,0.695774,929,1727,0.0361775,-15.9612,-0.00122039,0.00343226,-4.06624e-05,0.00343261,-0.00122074,-1.56206,0.00813582,-4.13963,-29.9492
-3.87966,-30.6449,0.00102434,0.69628,935,1727,0.0235094,-15.9727,-0.00116626,0.00344476,-0.000119743,0.00344787,-0.00116937,-1.54485,0.00812258,-3.87863,-29.9486
-3.61811,-30.6449,0.000345881,0.696652,941,1727,0.00794956,-15.9814,-0.00112997,0.00345441,-0.000197733,0.00346293,-0.00113848,-1.52777,0.00815809,-3.61776,-29.9483
-3.35656,-30.6449,4.52306e-05,0.696413,947,1727,0.00104832,-15.9758,-0.00113874,0.00346671,-0.000236717,0.00347885,-0.00115088,-1.51958,0.00808929,-3.35651,-29.9485
-3.09501,-30.6449,6.11943e-05,0.695907,953,1727,0.0014336,-15.9642,-0.00118363,0.00348428,-0.000234188,0.003496,-0.00119535,-1.52079,0.00789181,-3.09495,-29.949
-2.83346,-30.6449,-6.38549e-05,0.695471,959,1727,-0.00148293,-15.9543,-0.00120909,0.00351095,-0.000217121,0.00352091,-0.00121905,-1.52493,0.00806203,-2.83352,-29.9495
-2.57191,-30.6449,-0.000736992,0.69562,965,1727,-0.0169345,-15.9577,-0.00123039,0.00354852,-0.000191112,0.00355615,-0.00123802,-1.53089,0.00817566,-2.57264,-29.9493
-2.31036,-30.6449,-0.000830114,0.695912,971,1727,-0.0190576,-15.9643,-0.00127612,0.00359651,-0.000159662,0.00360174,-0.00128135,-1.53808,0.0109622,-2.31119,-29.949
-2.04881,-30.6449,-3.45881e-05,0.693385,977,1727,-0.000793323,-15.9064,-0.00134305,0.00365548,-0.000116158,0.00365818,-0.00134575,-1.54757,0.0184718,-2.04884,-29.9515
-1.78726,-30.6449,0.00101104,0.690879,983,1727,0.0231641,-15.8489,-0.00141609,0.00371595,-5.19103e-05,0.00371648,-0.00141662,-1.56068,0.0241842,-1.78625,-29.954
-1.52571,-30.6449,0.000423039,0.69016,989,1727,0.00972857,-15.8323,-0.00148206,0.0037793,3.15143e-05,0.00377949,-0.00148225,1.56481,0.0260942,-1.52528,-29.9548
-1.26416,-30.6449,-0.00102966,0.693795,995,1727,-0.0236119,-15.9157,-0.00151999,0.00384282,0.000124606,0.00384572,-0.00152288,1.54758,0.0200918,-1.26519,-29.9511
-1.00261,-30.6449,-0.00231208,0.696546,1001,1727,-0.0530401,-15.9788,-0.00151257,0.00391043,0.000203921,0.00391809,-0.00152022,1.53326,0.0144454,-1.00492,-29.9484
-0.741058,-30.6449,-0.00336569,0.697205,1007,1727,-0.0771964,-15.994,-0.00146057,0.0039852,0.000255334,0.00399715,-0.00147251,1.52405,0.0103335,-0.744424,-29.9477
-0.479508,-30.6449,-0.0042091,0.696492,1013,1727,-0.0965716,-15.9777,-0.0014075,0.00405721,0.000272178,0.00407073,-0.00142102,1.52115,0.00799798,-0.483717,-29.9484
-0.217958,-30.6449,-0.00501527,0.69562,1019,1727,-0.115048,-15.9577,-0.00139415,0.00411626,0.000265089,0.00412898,-0.00140688,1.52284,0.00789928,-0.222973,-29.9493
0.0435916,-30.6449,-0.00551813,0.695418,1025,1727,-0.126571,-15.953,-0.00139113,0.00416,0.000230967,0.0041696,-0.00140072,1.52928,0.00800483,0.0380735,-29.9495
0.305141,-30.6449,-0.00532125,0.695668,1031,1727,-0.122109,-15.9588,-0.00138326,0.0041941,0.000144569,0.00419784,-0.001387,1.5449,0.0079275,0.29982,-29.9493
0.566691,-30.6449,-0.00512968,0.696221,1037,1727,-0.117637,-15.9715,-0.0013585,0.00421117,-7.87807e-06,0.00421118,-0.00135851,-1.56938,0.00802835,0.561562,-29.9487
0.828241,-30.6449,-0.00519886,0.69662,1043,1727,-0.119281,-15.9805,-0.00135505,0.00421083,-0.000195991,0.00421773,-0.00136194,-1.53564,0.00806629,0.823042,-29.9483
1.08979,-30.6449,-0.00586933,0.696652,1049,1727,-0.134631,-15.9813,-0.0014174,0.00419603,-0.0003699,0.0042203,-0.00144167,-1.50528,0.00836832,1.08392,-29.9483
1.35134,-30.6449,-0.00596512,0.69653,1055,1727,-0.136803,-15.9785,-0.0014951,0.00417637,-0.000510442,0.00422195,-0.00154068,-1.48175,0.00927674,1.34538,-29.9484
1.61289,-30.6449,-0.00646531,0.696051,1061,1727,-0.148272,-15.9675,-0.00154892,0.00415728,-0.000618819,0.00422362,-0.00161526,-1.464,0.00947565,1.60643,-29.9489
1.87444,-30.6449,-0.00675266,0.695577,1067,1727,-0.154902,-15.9566,-0.00158876,0.00413976,-0.000717159,0.00422818,-0.00167718,-1.44813,0.00919533,1.86769,-29.9493
2.13599,-30.6449,-0.0071624,0.69471,1073,1727,-0.164315,-15.9368,-0.00163592,0.00412616,-0.000819248,0.00424038,-0.00175014,-1.43227,0.00851498,2.12883,-29.9502
2.39754,-30.6449,-0.0073646,0.693922,1079,1727,-0.168902,-15.9187,-0.00166666,0.00411562,-0.000916909,0.00425753,-0.00180857,-1.41724,0.00882127,2.39018,-29.951
2.65909,-30.6449,-0.0079659,0.692991,1085,1727,-0.182767,-15.8974,-0.00167594,0.00411227,-0.000988069,0.00427629,-0.00183996,-1.4063,0.00995135,2.65112,-29.9519
2.92064,-30.6449,-0.00890244,0.692092,1091,1727,-0.204168,-15.8767,-0.00167122,0.0041122,-0.00101443,0.00428497,-0.00184399,-1.4021,0.010218,2.91174,-29.9528
3.18219,-30.6449,-0.00935475,0.691655,1097,1727,-0.214598,-15.8667,-0.00165058,0.00411209,-0.00100327,0.00428176,-0.00182025,-1.40326,0.00960135,3.17283,-29.9533
3.44374,-30.6449,-0.00973256,0.691911,1103,1727,-0.223222,-15.8726,-0.00162222,0.00410824,-0.000956942,0.00426382,-0.00177779,-1.40963,0.00878798,3.43401,-29.953
3.70529,-30.6449,-0.00994009,0.692273,1109,1727,-0.228064,-15.8809,-0.00158329,0.00410037,-0.000880632,0.00423369,-0.00171661,-1.42055,0.00840736,3.69535,-29.9527
3.96684,-30.6449,-0.0106691,0.691767,1115,1727,-0.244803,-15.8693,-0.00155901,0.00408243,-0.000785996,0.00418989,-0.00166647,-1.43492,0.0078411,3.95617,-29.9532
4.22839,-30.6449,-0.0116163,0.691049,1121,1727,-0.266435,-15.8527,-0.0015549,0.00404686,-0.000686368,0.00412973,-0.00163777,-1.45064,0.00746355,4.21677,-29.9539
4.48994,-30.6449,-0.0117333,0.69049,1127,1727,-0.269126,-15.8399,-0.00152,0.00399973,-0.000568972,0.00405777,-0.00157804,-1.46914,0.00762774,4.47821,-29.9544
4.75149,-30.6449,-0.0113183,0.690581,1133,1727,-0.259689,-15.8421,-0.00145529,0.00394979,-0.000426785,0.00398329,-0.00148878,-1.49248,0.00884407,4.74017,-29.9543
5.01304,-30.6449,-0.0111108,0.690506,1139,1727,-0.254831,-15.8403,-0.00142759,0.003895,-0.0002889,0.00391063,-0.00144322,-1.51673,0.0102494,5.00193,-29.9544
5.27459,-30.6449,-0.011579,0.690054,1145,1727,-0.265645,-15.83,-0.00145484,0.00383296,-0.000172498,0.00383858,-0.00146046,-1.53822,0.0104948,5.26301,-29.9549
5.53614,-30.6449,-0.0126326,0.690054,1151,1727,-0.289763,-15.83,-0.00148978,0.00377315,-7.98208e-05,0.00377436,-0.00149099,-1.55563,0.00986999,5.52351,-29.9549
5.79769,-30.6449,-0.0127816,0.690724,1157,1727,-0.293202,-15.8454,-0.00144838,0.00373137,-1.27775e-05,0.0037314,-0.00144841,-1.56833,0.00954045,5.78491,-29.9542
6.05924,-30.6449,-0.0130317,0.691379,1163,1727,-0.298896,-15.8603,-0.00132917,0.00370665,4.27946e-05,0.00370701,-0.00132953,1.5623,0.00987993,6.04621,-29.9535
6.32079,-30.6449,-0.0138618,0.691544,1169,1727,-0.318013,-15.8641,-0.00122693,0.00369599,8.53467e-05,0.00369747,-0.00122841,1.55347,0.0107423,6.30693,-29.9534
6.58234,-30.6449,-0.0145217,0.691427,1175,1727,-0.33314,-15.8615,-0.00117285,0.00369926,9.74872e-05,0.00370121,-0.0011748,1.5508,0.0117582,6.56782,-29.9535
6.84389,-30.6449,-0.0147718,0.691198,1181,1727,-0.338901,-15.8562,-0.00117052,0.00372405,6.74774e-05,0.00372498,-0.00117145,1.55701,0.0144807,6.82912,-29.9537
7.10544,-30.6449,-0.0152773,0.690751,1187,1727,-0.3505,-15.846,-0.00117812,0.00376649,5.55738e-06,0.0037665,-0.00117812,1.56967,0.0160197,7.09016,-29.9542
7.36699,-30.6449,-0.0157775,0.690687,1193,1727,-0.361939,-15.8445,-0.0011378,0.00382833,-5.55339e-05,0.00382895,-0.00113842,-1.55962,0.0163613,7.35121,-29.9542
7.62854,-30.6449,-0.0167939,0.689405,1199,1727,-0.385206,-15.8151,-0.00108238,0.00390888,-0.000108399,0.00391124,-0.00108473,-1.54909,0.0149813,7.61174,-29.9555
7.89009,-30.6449,-0.0172674,0.68709,1205,1727,-0.396129,-15.7619,-0.00104536,0.0040026,-0.000156364,0.00400744,-0.0010502,-1.53986,0.0145552,7.87282,-29.9578
8.15164,-30.6449,-0.0164373,0.688638,1211,1727,-0.377051,-15.7975,-0.00104296,0.0041072,-0.000183902,0.00411376,-0.00104952,-1.53515,0.0199426,8.1352,-29.9563
8.41319,-30.6449,-0.0157083,0.689867,1217,1727,-0.360333,-15.8257,-0.00109137,0.00421881,-0.0001948,0.00422595,-0.00109851,-1.53418,0.0208228,8.39748,-29.9551
8.67474,-30.6449,-0.0162564,0.690448,1223,1727,-0.372915,-15.839,-0.00115547,0.00433326,-0.000201308,0.00434064,-0.00116285,-1.53419,0.0244303,8.65848,-29.9545
8.93629,-30.6449,-0.0184754,0.688425,1229,1727,-0.423774,-15.7927,-0.00119389,0.00445308,-0.000189065,0.00445941,-0.00120021,-1.53737,0.0167067,8.91781,-29.9565
9.19784,-30.6449,-0.0186137,0.687558,1235,1727,-0.426962,-15.7727,-0.00122576,0.00458437,-0.00014964,0.00458822,-0.00122961,-1.54506,0.0123425,9.17922,-29.9574
9.45939,-30.6449,-0.0170014,0.68908,1241,1727,-0.389957,-15.8076,-0.00132013,0.00471526,-9.70803e-05,0.00471682,-0.00132169,-1.55472,0.0113244,9.44238,-29.9558
9.72094,-30.6449,-0.0167194,0.690032,1247,1727,-0.383561,-15.8294,-0.00149187,0.00484207,-4.59526e-05,0.00484241,-0.0014922,-1.56354,0.0117198,9.70422,-29.9549
9.98249,-30.6449,-0.0176133,0.690123,1253,1727,-0.40401,-15.8315,-0.0016603,0.0049696,-1.99271e-05,0.00496966,-0.00166036,-1.56779,0.0109883,9.96487,-29.9548
10.244,-30.6449,-0.0186723,0.689852,1259,1727,-0.428309,-15.8253,-0.0017832,0.00508761,-7.66153e-07,0.00508761,-0.0017832,-1.57068,0.0103392,10.2254,-29.9551
10.5056,-30.6449,-0.0188745,0.689543,1265,1727,-0.432948,-15.8182,-0.00194151,0.00518021,4.08091e-05,0.00518044,-0.00194174,1.56507,0.0104504,10.4867,-29.9554
10.7671,-30.6449,-0.0186563,0.689394,1271,1727,-0.427954,-15.8148,-0.00230361,0.00525439,8.37239e-05,0.00525532,-0.00230454,1.55972,0.0112829,10.7485,-29.9555
-17.7418,-30.9065,0.00876675,0.701367,617,1733,0.201099,-16.0895,0.000178467,0.00242368,3.78772e-05,0.00242432,0.000177828,1.55393,0.0089766,-17.733,-30.2051
-17.4802,-30.9065,0.00934677,0.700808,623,1733,0.214442,-16.0767,0.000210786,0.00251762,0.000125676,0.00252445,0.00020396,1.51653,0.00917185,-17.4709,-30.2057
-17.2187,-30.9065,0.00928823,0.700499,629,1733,0.213086,-16.0695,0.00016183,0.00258846,0.0001492,0.0025976,0.000152691,1.50962,0.00914518,-17.2094,-30.206
-16.9571,-30.9065,0.00909667,0.700467,635,1733,0.208709,-16.0688,5.94652e-05,0.00263358,0.0001256,0.0026397,5.33513e-05,1.52216,0.00904997,-16.9481,-30.206
-16.6956,-30.9065,0.00956228,0.700244,641,1733,0.21938,-16.0638,-6.1189e-05,0.00265607,7.30256e-05,0.00265803,-6.31502e-05,1.54395,0.00889292,-16.686,-30.2062
-16.434,-30.9065,0.00975384,0.70018,647,1733,0.223761,-16.0623,-0.000193322,0.00266324,6.5662e-06,0.00266325,-0.000193337,1.5685,0.00902659,-16.4243,-30.2063
-16.1725,-30.9065,0.009831,0.700074,653,1733,0.22554,-16.0598,-0.000325018,0.00266101,-5.83614e-05,0.00266215,-0.000326158,-1.55126,0.00851809,-16.1627,-30.2064
-15.9109,-30.9065,0.00955962,0.700132,659,1733,0.21931,-16.0612,-0.000402813,0.00265376,-0.000101014,0.00265709,-0.000406148,-1.5378,0.00772564,-15.9014,-30.2063
-15.6494,-30.9065,0.00963145,0.700409,665,1733,0.22094,-16.0675,-0.000446615,0.00263938,-0.000133301,0.00264513,-0.000452362,-1.52771,0.00768999,-15.6398,-30.2061
-15.3878,-30.9065,0.00930952,0.700457,671,1733,0.213579,-16.0686,-0.000486301,0.00262795,-0.000160255,0.00263617,-0.000494526,-1.51952,0.00760999,-15.3785,-30.206
-15.1263,-30.9065,0.00859381,0.699786,677,1733,0.197172,-16.0532,-0.000521366,0.00261595,-0.000185462,0.00262688,-0.000532291,-1.51195,0.00742378,-15.1177,-30.2067
-14.8647,-30.9065,0.00829848,0.699121,683,1733,0.190396,-16.038,-0.000560127,0.0026006,-0.00020425,0.00261374,-0.000573271,-1.50653,0.00795151,-14.8565,-30.2074
-14.6032,-30.9065,0.00819472,0.698754,689,1733,0.187972,-16.0296,-0.000587049,0.00259413,-0.000206901,0.00260753,-0.000600449,-1.50612,0.00828108,-14.595,-30.2077
-14.3417,-30.9065,0.00781691,0.698594,695,1733,0.179334,-16.0259,-0.000598352,0.00259954,-0.00019066,0.00261086,-0.000609679,-1.51146,0.00843852,-14.3338,-30.2079
-14.0801,-30.9065,0.00788076,0.698876,701,1733,0.18076,-16.0324,-0.000599389,0.00261196,-0.00017151,0.0026211,-0.000608523,-1.51759,0.00855726,-14.0722,-30.2076
-13.8186,-30.9065,0.00816279,0.699206,707,1733,0.187255,-16.0399,-0.00061553,0.00262458,-0.000163052,0.00263276,-0.000623714,-1.52064,0.00844838,-13.8104,-30.2073
-13.557,-30.9065,0.00889712,0.699158,713,1733,0.204116,-16.0389,-0.000666379,0.00264307,-0.000155483,0.00265036,-0.000673668,-1.52395,0.00834405,-13.5481,-30.2073
-13.2955,-30.9065,0.00917649,0.698908,719,1733,0.210534,-16.033,-0.000737565,0.00267245,-0.000145517,0.00267864,-0.000743763,-1.52823,0.00884553,-13.2863,-30.2076
-13.0339,-30.9065,0.00877207,0.698908,725,1733,0.201216,-16.033,-0.00083276,0.00270746,-0.000135236,0.00271262,-0.000837919,-1.53267,0.00892245,-13.0251,-30.2076
-12.7724,-30.9065,0.00790205,0.698914,731,1733,0.181295,-16.0332,-0.000923514,0.00274307,-0.000126436,0.00274743,-0.000927869,-1.53637,0.00880993,-12.7644,-30.2076
-12.5108,-30.9065,0.0071757,0.698499,737,1733,0.164628,-16.0237,-0.000972889,0.00278185,-0.000124782,0.00278599,-0.000977031,-1.53761,0.00789955,-12.5036,-30.208
-12.2493,-30.9065,0.00688569,0.698461,743,1733,0.157944,-16.0229,-0.000985084,0.00281841,-0.000130031,0.00282285,-0.000989524,-1.53666,0.00755549,-12.2424,-30.208
-11.9877,-30.9065,0.00675532,0.698429,749,1733,0.154955,-16.0222,-0.000985282,0.00285421,-0.000139118,0.00285925,-0.000990316,-1.53463,0.00778397,-11.9809,-30.208
-11.7262,-30.9065,0.00629503,0.69811,755,1733,0.144439,-16.0147,-0.000961122,0.00288729,-0.000135739,0.00289207,-0.000965904,-1.53558,0.00810783,-11.7199,-30.2084
-11.4646,-30.9065,0.00541171,0.697844,761,1733,0.124127,-16.0087,-0.000870368,0.0029228,-0.000106677,0.00292579,-0.000873366,-1.5427,0.0085685,-11.4592,-30.2086
-11.2031,-30.9065,0.00461352,0.697839,767,1733,0.105846,-16.0085,-0.00071969,0.00296093,-6.69616e-05,0.00296214,-0.000720908,-1.55261,0.00926982,-11.1984,-30.2086
-10.9415,-30.9065,0.00436874,0.698105,773,1733,0.100238,-16.0146,-0.00056001,0.00299653,-3.15904e-05,0.00299681,-0.00056029,-1.56191,0.00935773,-10.9371,-30.2084
-10.68,-30.9065,0.0047705,0.698084,779,1733,0.109463,-16.0141,-0.00043863,0.00302635,7.87775e-06,0.00302637,-0.000438648,1.56852,0.00935228,-10.6752,-30.2084
-10.4184,-30.9065,0.00538244,0.698249,785,1733,0.123467,-16.018,-0.000352429,0.00305838,5.79992e-05,0.00305936,-0.000353415,1.5538,0.00993068,-10.413,-30.2082
-10.1569,-30.9065,0.00569107,0.697876,791,1733,0.130536,-16.0094,-0.000296938,0.0030973,0.000112127,0.003101,-0.000300638,1.53781,0.0101777,-10.1512,-30.2086
-9.8953,-30.9065,0.00558199,0.697466,797,1733,0.128064,-16,-0.00026186,0.00313935,0.000161254,0.00314698,-0.000269488,1.52353,0.00950809,-9.88972,-30.209
-9.63375,-30.9065,0.00592787,0.697227,803,1733,0.136006,-15.9945,-0.000234294,0.00317594,0.000199619,0.00318759,-0.000245939,1.51253,0.00836275,-9.62782,-30.2092
-9.3722,-30.9065,0.00617531,0.697434,809,1733,0.14167,-15.9993,-0.000225793,0.0032052,0.000229134,0.00322043,-0.000241028,1.50441,0.00769383,-9.36603,-30.209
-9.11065,-30.9065,0.00634825,0.697557,815,1733,0.145603,-16.0021,-0.000234596,0.00322692,0.000249263,0.00324478,-0.000252454,1.49928,0.00736783,-9.1043,-30.2089
-8.8491,-30.9065,0.00601567,0.697354,821,1733,0.137977,-15.9974,-0.000264065,0.00323638,0.000259933,0.00325557,-0.000283262,1.49708,0.00749544,-8.84309,-30.2091
-8.58755,-30.9065,0.00482371,0.697088,827,1733,0.110675,-15.9913,-0.000331451,0.00323152,0.000257055,0.00324997,-0.000349901,1.49914,0.00768855,-8.58273,-30.2094
-8.326,-30.9065,0.00362111,0.696673,833,1733,0.083098,-15.9818,-0.000420812,0.00321965,0.000241138,0.00323555,-0.000436716,1.50494,0.0083742,-8.32238,-30.2098
-8.06445,-30.9065,0.00336569,0.696785,839,1733,0.0772131,-15.9844,-0.00051175,0.00320349,0.000222425,0.00321675,-0.000525019,1.51121,0.00883397,-8.06109,-30.2097
-7.8029,-30.9065,0.00384194,0.69711,845,1733,0.0881272,-15.9918,-0.000603452,0.00318045,0.000193028,0.00319027,-0.000613274,1.51996,0.00792669,-7.79906,-30.2094
-7.54135,-30.9065,0.0049594,0.697504,851,1733,0.113759,-16.0009,-0.000679918,0.00314976,0.000148697,0.00315553,-0.000685683,1.53205,0.00711212,-7.53639,-30.209
-7.2798,-30.9065,0.00473059,0.697349,857,1733,0.108504,-15.9973,-0.000736058,0.00311994,0.000105813,0.00312284,-0.000738959,1.54338,0.00741463,-7.27507,-30.2091
-7.01825,-30.9065,0.00465875,0.697179,863,1733,0.106889,-15.9934,-0.000777002,0.00310409,7.42333e-05,0.00310551,-0.000778421,1.55168,0.0078833,-7.0136,-30.2093
-6.7567,-30.9065,0.00504986,0.697009,869,1733,0.11587,-15.9895,-0.000817786,0.00310624,5.07928e-05,0.0031069,-0.000818443,1.55786,0.00787222,-6.75165,-30.2095
-6.49515,-30.9065,0.0048849,0.696301,875,1733,0.112087,-15.9733,-0.000887851,0.00311782,2.82563e-05,0.00311802,-0.00088805,1.56374,0.00816674,-6.49027,-30.2102
-6.2336,-30.9065,0.00422507,0.696104,881,1733,0.0969474,-15.9687,-0.000975045,0.00313518,1.69892e-05,0.00313525,-0.000975116,1.56666,0.00805242,-6.22938,-30.2104
-5.97205,-30.9065,0.0030677,0.696237,887,1733,0.0703892,-15.9717,-0.00105719,0.00315557,1.93445e-05,0.00315566,-0.00105728,1.5662,0.00799213,-5.96899,-30.2102
-5.71051,-30.9065,0.00271117,0.69637,893,1733,0.0622201,-15.9748,-0.00112672,0.00318506,2.65875e-05,0.00318523,-0.00112688,1.56463,0.00773551,-5.70779,-30.2101
-5.44896,-30.9065,0.0027431,0.696067,899,1733,0.0629003,-15.9679,-0.00117424,0.00322195,3.32644e-05,0.0032222,-0.00117449,1.56323,0.00712965,-5.44621,-30.2104
-5.18741,-30.9065,0.00221896,0.695141,905,1733,0.0509224,-15.9466,-0.00120375,0.00326086,3.28817e-05,0.0032611,-0.00120399,1.56343,0.00686662,-5.18519,-30.2113
-4.92586,-30.9065,0.00153252,0.694561,911,1733,0.0351318,-15.9333,-0.00122101,0.00329967,3.06318e-05,0.00329987,-0.00122122,1.56402,0.00702518,-4.92432,-30.2119
-4.66431,-30.9065,0.00139151,0.694258,917,1733,0.0319218,-15.9265,-0.00122617,0.00333209,3.31269e-05,0.00333233,-0.00122641,1.56353,0.00791518,-4.66291,-30.2122
