 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
0.389304,-0.235087,0.00588062,-0.0225608,0.000922767,-1.77002e-05,-0.000256855,0.000988345,-8.3278e-05,-0.249971,0.00833655,807,1149,3.12684,11.996,0.395185,-0.257648
0.408111,-0.235087,0.00578489,-0.0224791,0.000620408,0.000137582,-7.75543e-05,0.000632559,0.000125431,-0.155419,0.00825395,817,1149,3.07596,11.9526,0.413896,-0.257566
0.426918,-0.235087,0.00569582,-0.0224065,0.000342386,0.000252423,9.83516e-05,0.000405554,0.000189255,0.570922,0.00829393,827,1149,3.02856,11.9139,0.432614,-0.257494
0.445725,-0.235087,0.00565323,-0.0223622,0.000116766,0.000314117,0.000243402,0.000478085,-4.72019e-05,0.977975,0.00845659,837,1149,3.0059,11.8903,0.451379,-0.257449
0.464532,-0.235087,0.00563291,-0.0223211,-2.01152e-05,0.000318733,0.000336822,0.000526342,-0.000227724,1.01842,0.00849121,847,1149,2.99511,11.8686,0.470165,-0.257408
0.483339,-0.235087,0.00565966,-0.0222846,-7.84377e-05,0.000270507,0.000361925,0.000497819,-0.000305749,1.01,0.0083938,857,1149,3.00931,11.8492,0.488999,-0.257372
0.502146,-0.235087,0.00569949,-0.0222281,-7.66771e-05,0.000180621,0.000318928,0.00039587,-0.000291926,0.977106,0.00824836,867,1149,3.0305,11.8191,0.507846,-0.257315
0.520953,-0.235087,0.00574655,-0.0221489,-3.72505e-05,6.73093e-05,0.000234039,0.000254837,-0.000224778,0.895284,0.00805653,877,1149,3.05554,11.777,0.5267,-0.257236
0.53976,-0.235087,0.0057842,-0.0220775,1.64634e-05,-5.3502e-05,0.000128001,0.000114176,-0.000151215,0.652006,0.00795203,887,1149,3.07553,11.739,0.545545,-0.257165
0.558567,-0.235087,0.00579545,-0.0220392,5.52192e-05,-0.000166249,1.00346e-05,5.56729e-05,-0.000166703,0.0451859,0.00780381,897,1149,3.08156,11.7187,0.564363,-0.257126
0.577374,-0.235087,0.00576067,-0.0220266,5.39912e-05,-0.000263541,-0.000111002,8.89471e-05,-0.000298496,-0.30508,0.00786452,907,1149,3.06304,11.7119,0.583135,-0.257114
0.596181,-0.235087,0.00572463,-0.0220332,2.31617e-05,-0.000335321,-0.000219795,0.000127535,-0.000439695,-0.44334,0.00795572,917,1149,3.0439,11.7154,0.601906,-0.25712
0.614988,-0.235087,0.0056934,-0.0220415,-1.9055e-05,-0.00038178,-0.000311049,0.000159644,-0.000560478,-0.52146,0.00805414,927,1149,3.02728,11.7199,0.620682,-0.257129
0.633795,-0.235087,0.00568089,-0.0220651,-4.2294e-05,-0.000395082,-0.000381551,0.000201664,-0.00063904,-0.568877,0.00823994,937,1149,3.02061,11.7324,0.639476,-0.257152
0.652602,-0.235087,0.00567768,-0.0221033,-1.35533e-05,-0.000378879,-0.000429454,0.000270471,-0.000662903,-0.58432,0.00830807,947,1149,3.01894,11.7527,0.65828,-0.25719
0.671409,-0.235087,0.00567733,-0.0221331,5.03535e-05,-0.000345316,-0.000445863,0.000340302,-0.000635264,-0.576592,0.00830292,957,1149,3.01875,11.7685,0.677087,-0.25722
0.690216,-0.235087,0.00568032,-0.0221246,0.000132373,-0.000300966,-0.000416476,0.000385169,-0.000553762,-0.545542,0.00825772,967,1149,3.02034,11.764,0.695897,-0.257212
0.709023,-0.235087,0.00568101,-0.0221016,0.000232638,-0.000245771,-0.000354645,0.000421209,-0.000434342,-0.488699,0.00826303,977,1149,3.02071,11.7518,0.714704,-0.257189
0.72783,-0.235087,0.00567619,-0.0220484,0.000332383,-0.000186043,-0.000279897,0.00045466,-0.000308319,-0.411873,0.00824809,987,1149,3.01815,11.7236,0.733506,-0.257136
0.746637,-0.235087,0.00567676,-0.0219921,0.000421842,-0.000126772,-0.000202167,0.000488293,-0.000193223,-0.317568,0.00844419,997,1149,3.01841,11.6936,0.752314,-0.257079
0.765444,-0.235087,0.00570029,-0.0219722,0.000505313,-7.45701e-05,-0.000123165,0.000530389,-9.96455e-05,-0.200847,0.00868408,1007,1149,3.03095,11.683,0.771144,-0.257059
0.784251,-0.235087,0.00572807,-0.0219724,0.000588309,-4.38005e-05,-5.07488e-05,0.000592358,-4.78489e-05,-0.0796053,0.00905601,1017,1149,3.0457,11.6831,0.789979,-0.25706
0.803058,-0.235087,0.00573392,-0.0219795,0.000684322,-3.94049e-05,1.03992e-05,0.000684472,-3.95542e-05,0.014365,0.00930028,1027,1149,3.04887,11.6869,0.808792,-0.257067
0.821865,-0.235087,0.00572773,-0.0219628,0.000798757,-5.96704e-05,6.20813e-05,0.000803224,-6.41368e-05,0.0718217,0.00924402,1037,1149,3.04555,11.678,0.827593,-0.25705
0.840672,-0.235087,0.00569719,-0.0218902,0.000893326,-9.85221e-05,0.000100155,0.000903338,-0.000108534,0.099638,0.00912289,1047,1149,3.0293,11.6394,0.846369,-0.256977
0.859479,-0.235087,0.00569031,-0.0217919,0.000938137,-0.000143313,0.00012216,0.000951764,-0.00015694,0.111095,0.00900847,1057,1149,3.02559,11.5871,0.865169,-0.256879
0.878286,-0.235087,0.00572061,-0.0217111,0.000939919,-0.000187551,0.000127127,0.000954075,-0.000201707,0.110899,0.0089437,1067,1149,3.04181,11.5442,0.884007,-0.256798
0.897093,-0.235087,0.00578765,-0.0216264,0.000971849,-0.000254053,0.00013704,0.000986982,-0.000269186,0.109979,0.00895195,1077,1149,3.07739,11.4992,0.902881,-0.256714
0.9159,-0.235087,0.00583999,-0.021561,0.00094168,-0.000331593,0.000121535,0.000953177,-0.00034309,0.0943159,0.00906619,1087,1149,3.10528,11.4643,0.92174,-0.256648
0.934707,-0.235087,0.00590243,-0.0215461,0.000822404,-0.000405995,6.67542e-05,0.000826021,-0.000409612,0.0541299,0.00940595,1097,1149,3.13848,11.4565,0.940609,-0.256633
0.953514,-0.235087,0.00594468,-0.0215286,0.000566529,-0.000459528,-3.43976e-05,0.000567681,-0.00046068,-0.0334739,0.00990357,1107,1149,3.16092,11.4472,0.959459,-0.256616
0.972321,-0.235087,0.00597705,-0.0214962,0.000108701,-0.000473851,-0.000173618,0.000156519,-0.00052167,-0.268759,0.0102678,1117,1149,3.17805,11.43,0.978298,-0.256583
0.991128,-0.235087,0.0059394,-0.0214719,-0.000626049,-0.000429698,-0.00032147,-0.000191746,-0.000864,-0.933598,0.0108058,1127,1149,3.15806,11.417,0.997067,-0.256559
1.00993,-0.235087,0.00588636,-0.021457,-0.00167965,-0.000312662,-0.000476983,-0.000162683,-0.00182963,-1.26615,0.0114341,1137,1149,3.12983,11.409,1.01582,-0.256544
-1.04003,-0.253894,0.00526905,-0.0238262,-0.0013663,-0.00151408,0.000339589,-0.00109266,-0.00178773,0.678277,0.0230117,47,1159,2.80165,12.6689,-1.03476,-0.27772
-1.02122,-0.253894,0.00532122,-0.0238728,-0.00133383,-0.00171309,-6.93794e-05,-0.00132154,-0.00172538,-0.175372,0.0297991,57,1159,2.82938,12.6936,-1.0159,-0.277767
-1.00241,-0.253894,0.00526097,-0.0239782,-0.000852989,-0.00173306,-0.000240102,-0.000791746,-0.0017943,-0.249746,0.035008,67,1159,2.79735,12.7497,-0.997151,-0.277872
-0.983605,-0.253894,0.00516642,-0.0239947,-0.000153165,-0.00163516,-0.000310877,-9.05943e-05,-0.00169773,-0.198618,0.0378788,77,1159,2.74708,12.7584,-0.978439,-0.277889
-0.964798,-0.253894,0.00507009,-0.0240893,0.000618438,-0.00147335,-0.000301553,0.000661042,-0.00151595,-0.140354,0.0380116,87,1159,2.69586,12.8088,-0.959728,-0.277984
-0.945991,-0.253894,0.00498974,-0.0243322,0.0013343,-0.00129141,-0.000228491,0.00135404,-0.00131114,-0.0861578,0.0340782,97,1159,2.65313,12.9379,-0.941001,-0.278226
-0.927184,-0.253894,0.00499888,-0.0242124,0.00188091,-0.00111693,-0.000111532,0.00188505,-0.00112107,-0.0371356,0.028024,107,1159,2.65799,12.8741,-0.922185,-0.278107
-0.908377,-0.253894,0.00519284,-0.024135,0.00219729,-0.000966909,1.88305e-05,0.0021974,-0.000967021,0.00595082,0.0174465,117,1159,2.76112,12.833,-0.903184,-0.278029
-0.88957,-0.253894,0.0053179,-0.0238113,0.00226155,-0.00086073,0.000116584,0.0022659,-0.000865077,0.0372703,0.00830595,127,1159,2.82763,12.6608,-0.884252,-0.277706
-0.870763,-0.253894,0.00543777,-0.0237541,0.00210192,-0.000762296,0.000203454,0.0021163,-0.000776676,0.070561,0.00807308,137,1159,2.89135,12.6305,-0.865325,-0.277648
-0.851956,-0.253894,0.00554102,-0.0236965,0.00175182,-0.000675344,0.000262431,0.00177987,-0.000703394,0.106483,0.00786031,147,1159,2.94626,12.5998,-0.846415,-0.277591
-0.833149,-0.253894,0.00562206,-0.0236563,0.00122436,-0.000602488,0.000303649,0.00127351,-0.000651637,0.160468,0.00779199,157,1159,2.98935,12.5785,-0.827527,-0.277551
-0.814342,-0.253894,0.0056792,-0.0236297,0.000508794,-0.000541566,0.000334812,0.000606441,-0.000639212,0.283775,0.00785187,167,1159,3.01973,12.5643,-0.808663,-0.277524
-0.795535,-0.253894,0.00567911,-0.0235569,-0.000324128,-0.000501629,0.000336098,-6.52599e-05,-0.000760497,0.656314,0.00790311,177,1159,3.01968,12.5256,-0.789856,-0.277451
-0.776728,-0.253894,0.00562381,-0.0234768,-0.00120816,-0.000472844,0.000317448,-0.000354761,-0.00132625,1.21468,0.00823952,187,1159,2.99027,12.4831,-0.771104,-0.277371
-0.757921,-0.253894,0.0055674,-0.0233972,-0.00201963,-0.000460121,0.000223557,-0.000428707,-0.00205105,1.43119,0.00835758,197,1159,2.96028,12.4406,-0.752354,-0.277291
-0.739114,-0.253894,0.00546644,-0.0233269,-0.00264082,-0.000428424,9.84691e-05,-0.00042405,-0.00264519,1.52641,0.00827381,207,1159,2.9066,12.4034,-0.733648,-0.277221
-0.720307,-0.253894,0.00535888,-0.023292,-0.00303987,-0.000374858,7.77237e-06,-0.000374835,-0.0030399,1.56788,0.00819916,217,1159,2.84941,12.3848,-0.714948,-0.277186
-0.7015,-0.253894,0.00525267,-0.0232518,-0.00317183,-0.000297242,-8.01633e-05,-0.000295009,-0.00317407,-1.54294,0.00802297,227,1159,2.79293,12.3634,-0.696248,-0.277146
-0.682693,-0.253894,0.00516368,-0.0232452,-0.0030098,-0.000198978,-0.000158994,-0.000190013,-0.00301877,-1.51447,0.00782342,237,1159,2.74563,12.3599,-0.67753,-0.277139
-0.663886,-0.253894,0.00509934,-0.0232645,-0.00253741,-8.74983e-05,-0.00023345,-6.54514e-05,-0.00255946,-1.47664,0.00777743,247,1159,2.71141,12.3701,-0.658787,-0.277159
-0.645079,-0.253894,0.00504227,-0.0232739,-0.00179365,2.50608e-05,-0.000294996,7.17126e-05,-0.0018403,-1.41395,0.00791294,257,1159,2.68107,12.3752,-0.640037,-0.277168
-0.626272,-0.253894,0.00501035,-0.02325,-0.000853337,0.000128701,-0.000337316,0.000233401,-0.000958038,-1.26983,0.00810587,267,1159,2.6641,12.3625,-0.621262,-0.277144
-0.607465,-0.253894,0.00499773,-0.0232018,0.000221392,0.000215408,-0.000364423,0.000582835,-0.000146035,-0.781293,0.00810145,277,1159,2.65738,12.3368,-0.602468,-0.277096
-0.588658,-0.253894,0.00498619,-0.0231543,0.00132518,0.000288468,-0.000365506,0.00144108,0.000172562,-0.30708,0.00813855,287,1159,2.65124,12.3116,-0.583672,-0.277048
-0.569852,-0.253894,0.00500622,-0.0231285,0.0023458,0.000342177,-0.000344817,0.00240348,0.000284495,-0.165747,0.00815526,297,1159,2.66188,12.2979,-0.564845,-0.277023
-0.551045,-0.253894,0.00509099,-0.0231256,0.00319749,0.00037475,-0.000325005,0.00323443,0.000337813,-0.113165,0.00821195,307,1159,2.70696,12.2963,-0.545954,-0.27702
-0.532238,-0.253894,0.00520693,-0.0231414,0.00380176,0.000385966,-0.00030876,0.00382945,0.000358281,-0.0894258,0.00822809,317,1159,2.76863,12.3047,-0.527031,-0.277036
-0.513431,-0.253894,0.00535725,-0.0231607,0.0041243,0.00037949,-0.000290933,0.00414677,0.000357022,-0.0770733,0.00825896,327,1159,2.84855,12.3149,-0.508073,-0.277055
-0.494624,-0.253894,0.00551525,-0.0231749,0.00415435,0.00034968,-0.00026829,0.00417318,0.000330854,-0.0700539,0.00838204,337,1159,2.93256,12.3225,-0.489108,-0.277069
-0.475817,-0.253894,0.00566827,-0.0231965,0.00390762,0.00029506,-0.000241957,0.00392375,0.000278927,-0.0665803,0.00846063,347,1159,3.01391,12.334,-0.470148,-0.277091
-0.45701,-0.253894,0.0058036,-0.0231843,0.00344614,0.00021779,-0.000212902,0.00346012,0.00020381,-0.0655691,0.00840226,357,1159,3.08589,12.3275,-0.451206,-0.277079
-0.438203,-0.253894,0.00587546,-0.0231125,0.0028353,0.000118395,-0.000180819,0.00284728,0.000106414,-0.0661645,0.00829791,367,1159,3.12408,12.2893,-0.432327,-0.277007
-0.419396,-0.253894,0.00590926,-0.0230443,0.00213172,4.61691e-06,-0.000156328,0.00214315,-6.81088e-06,-0.0729707,0.00818614,377,1159,3.14206,12.253,-0.413486,-0.276939
-0.400589,-0.253894,0.00589876,-0.0230066,0.00140895,-0.000116283,-0.000143312,0.0014223,-0.000129632,-0.0928774,0.00795695,387,1159,3.13646,12.2331,-0.39469,-0.276901
-0.381782,-0.253894,0.00583218,-0.0229713,0.000745801,-0.000235672,-0.000135861,0.00076426,-0.000254131,-0.135044,0.00783669,397,1159,3.10106,12.2143,-0.37595,-0.276866
-0.362975,-0.253894,0.00577284,-0.0229704,0.000215911,-0.000345299,-0.000134881,0.000246645,-0.000376033,-0.224035,0.00767292,407,1159,3.06951,12.2138,-0.357202,-0.276865
-0.344168,-0.253894,0.00569582,-0.022952,-0.000153717,-0.000438472,-0.000138646,-9.7363e-05,-0.000494826,-0.386061,0.00790417,417,1159,3.02857,12.204,-0.338472,-0.276846
-0.325361,-0.253894,0.00566465,-0.0229313,-0.000378831,-0.000515017,-0.000145189,-0.00028656,-0.000607287,-0.566128,0.00828025,427,1159,3.012,12.193,-0.319696,-0.276826
-0.306554,-0.253894,0.00566029,-0.0229245,-0.000480501,-0.000573645,-0.000161514,-0.000358979,-0.000695167,-0.645032,0.00863042,437,1159,3.00966,12.1893,-0.300893,-0.276819
-0.287747,-0.253894,0.00568577,-0.0228997,-0.000502183,-0.000614836,-0.000184837,-0.000365281,-0.000751738,-0.6375,0.00874869,447,1159,3.02321,12.1761,-0.282061,-0.276794
-0.26894,-0.253894,0.00570546,-0.0228808,-0.000502011,-0.000640647,-0.000198116,-0.000361436,-0.000781222,-0.617112,0.00870851,457,1159,3.03368,12.1661,-0.263234,-0.276775
-0.250133,-0.253894,0.00573352,-0.0228751,-0.000535625,-0.000650487,-0.000198896,-0.000386035,-0.000800077,-0.644847,0.0087575,467,1159,3.04863,12.1631,-0.244399,-0.276769
-0.231326,-0.253894,0.00575137,-0.0228893,-0.000649691,-0.000650111,-0.000193203,-0.000456697,-0.000843104,-0.784855,0.00868113,477,1159,3.05812,12.1707,-0.225574,-0.276784
-0.212519,-0.253894,0.00577089,-0.0228928,-0.000859034,-0.000643329,-0.000185853,-0.000536301,-0.000966062,-1.04831,0.00865054,487,1159,3.06849,12.1725,-0.206748,-0.276787
-0.193712,-0.253894,0.00576331,-0.0229084,-0.00114875,-0.000634312,-0.00019205,-0.000570525,-0.00121253,-1.25012,0.00861142,497,1159,3.06444,12.1808,-0.187949,-0.276803
-0.174905,-0.253894,0.00574529,-0.0229038,-0.00148182,-0.000634087,-0.000214736,-0.000582796,-0.00153311,-1.33633,0.00852927,507,1159,3.05488,12.1784,-0.16916,-0.276798
-0.156098,-0.253894,0.00570224,-0.0228946,-0.00180131,-0.000649198,-0.000236612,-0.000602498,-0.00184801,-1.37593,0.00823589,517,1159,3.03201,12.1734,-0.150396,-0.276789
-0.137291,-0.253894,0.00565254,-0.0228852,-0.00203794,-0.000682593,-0.000236512,-0.000642506,-0.00207803,-1.4029,0.00813938,527,1159,3.00556,12.1685,-0.131638,-0.276779
-0.118484,-0.253894,0.00560077,-0.022857,-0.00214872,-0.000728946,-0.000212435,-0.000697842,-0.00217983,-1.42541,0.00811764,537,1159,2.97802,12.1534,-0.112883,-0.276751
-0.099677,-0.253894,0.00553155,-0.0228062,-0.00212168,-0.000788885,-0.000173166,-0.000766754,-0.00214381,-1.44368,0.00822018,547,1159,2.9412,12.1265,-0.0941454,-0.2767
-0.08087,-0.253894,0.0054566,-0.0227481,-0.00194777,-0.000860593,-0.000124921,-0.000846424,-0.00196194,-1.45785,0.00842976,557,1159,2.90135,12.0956,-0.0754134,-0.276642
-0.062063,-0.253894,0.00537337,-0.0227024,-0.00165543,-0.000940675,-7.44121e-05,-0.000933011,-0.00166309,-1.46815,0.00870235,567,1159,2.85712,12.0713,-0.0566897,-0.276597
-0.0432561,-0.253894,0.00530806,-0.0226949,-0.0012827,-0.00102561,-2.73763e-05,-0.00102273,-0.00128558,-1.46588,0.00885015,577,1159,2.82242,12.0673,-0.037948,-0.276589
-0.0244491,-0.253894,0.00527718,-0.0227667,-0.000864592,-0.00111168,1.35617e-05,-0.00086385,-0.00111242,0.0546678,0.00893927,587,1159,2.806,12.1055,-0.0191719,-0.276661
-0.00564209,-0.253894,0.00526559,-0.0227495,-0.000456072,-0.00119639,5.0478e-05,-0.000452646,-0.00119981,0.0677663,0.00887467,597,1159,2.79982,12.0963,-0.000376507,-0.276644
0.0131649,-0.253894,0.00530507,-0.02266,-9.81511e-05,-0.00127597,8.64904e-05,-9.18338e-05,-0.00128229,0.0729112,0.00853077,607,1159,2.82079,12.0487,0.01847,-0.276554
0.0319719,-0.253894,0.00534318,-0.0225952,0.000180209,-0.00134581,0.000122334,0.000189954,-0.00135556,0.0794888,0.0082258,617,1159,2.84107,12.0142,0.0373151,-0.276489
0.0507788,-0.253894,0.005393,-0.0225381,0.000356576,-0.0014006,0.000157281,0.000370543,-0.00141457,0.0885699,0.00797375,627,1159,2.86757,11.9839,0.0561718,-0.276432
0.0695858,-0.253894,0.005452,-0.022485,0.000424903,-0.00143552,0.000188866,0.000443882,-0.0014545,0.100156,0.00776942,637,1159,2.89894,11.9557,0.0750378,-0.276379
0.0883928,-0.253894,0.0054846,-0.0224651,0.00038692,-0.00145167,0.000221166,0.00041315,-0.0014779,0.118048,0.00772397,647,1159,2.91624,11.9451,0.0938774,-0.276359
0.1072,-0.253894,0.00549379,-0.0224717,0.00029104,-0.00144885,0.000249609,0.000326141,-0.00148395,0.139709,0.00763735,657,1159,2.92112,11.9486,0.112694,-0.276366
0.126007,-0.253894,0.00548426,-0.0224837,0.000189014,-0.00143533,0.000249788,0.000226558,-0.00147287,0.149187,0.00757891,667,1159,2.91606,11.955,0.131491,-0.276378
0.144814,-0.253894,0.00546452,-0.0224814,0.000132517,-0.00141573,0.00020313,0.000158724,-0.00144194,0.128307,0.00764257,677,1159,2.90558,11.9538,0.150278,-0.276376
0.163621,-0.253894,0.00544764,-0.0224602,0.000182656,-0.00139285,0.000116718,0.000191256,-0.00140145,0.0735478,0.00777109,687,1159,2.8966,11.9425,0.169068,-0.276354
0.182428,-0.253894,0.00540712,-0.0224235,0.000360884,-0.00136826,6.78346e-06,0.00036091,-0.00136828,0.00392295,0.00793397,697,1159,2.87509,11.923,0.187835,-0.276318
0.201235,-0.253894,0.00536993,-0.0223937,0.000658609,-0.0013416,-0.000109969,0.000664636,-0.00134762,-0.0547589,0.00811654,707,1159,2.85531,11.9072,0.206605,-0.276288
0.220042,-0.253894,0.00534812,-0.0223698,0.00104467,-0.00130353,-0.000228774,0.00106675,-0.00132561,-0.0962197,0.00822172,717,1159,2.84369,11.8944,0.22539,-0.276264
0.238849,-0.253894,0.00532711,-0.0223494,0.0014491,-0.00124358,-0.000350411,0.00149395,-0.00128843,-0.12731,0.00832626,727,1159,2.83252,11.8836,0.244176,-0.276244
0.257656,-0.253894,0.00538175,-0.0223372,0.00178306,-0.00115728,-0.000472426,0.0018571,-0.00123132,-0.155459,0.00860131,737,1159,2.86158,11.877,0.263037,-0.276231
0.276463,-0.253894,0.00544902,-0.0223746,0.00199068,-0.00103751,-0.000582523,0.00209887,-0.0011457,-0.183639,0.0086804,747,1159,2.89733,11.897,0.281912,-0.276269
0.29527,-0.253894,0.00556186,-0.0224327,0.00205283,-0.000883307,-0.000662613,0.00219544,-0.00102592,-0.211988,0.00887205,757,1159,2.95734,11.9279,0.300831,-0.276327
0.314077,-0.253894,0.00568502,-0.0224979,0.00197387,-0.00070572,-0.000697341,0.00214449,-0.000876334,-0.23995,0.009051,767,1159,3.02285,11.9625,0.319762,-0.276392
0.332884,-0.253894,0.00580314,-0.0225597,0.00178443,-0.000509586,-0.000676466,0.00196905,-0.000694206,-0.26643,0.00922818,777,1159,3.08565,11.9954,0.338687,-0.276454
0.351691,-0.253894,0.00588682,-0.022558,0.00152264,-0.000309336,-0.000592066,0.00169733,-0.000484025,-0.286909,0.00927388,787,1159,3.13014,11.9944,0.357577,-0.276452
0.370498,-0.253894,0.00592884,-0.0225202,0.00121286,-0.000115316,-0.000449154,0.00135049,-0.000252946,-0.297336,0.00922787,797,1159,3.15248,11.9744,0.376426,-0.276414
0.389304,-0.253894,0.00590427,-0.0224931,0.000885429,6.64633e-05,-0.000269656,0.000966243,-1.43501e-05,-0.291173,0.00912957,807,1159,3.1394,11.96,0.395209,-0.276387
0.408111,-0.253894,0.00579201,-0.0224596,0.000579394,0.000233687,-7.42281e-05,0.000594658,0.000218423,-0.202807,0.00898612,817,1159,3.07971,11.9422,0.413904,-0.276354
0.426918,-0.253894,0.00571143,-0.0224198,0.000306293,0.000366858,0.000125257,0.000465441,0.00020771,0.904002,0.00898972,827,1159,3.03687,11.921,0.43263,-0.276314
0.445725,-0.253894,0.00566964,-0.0223498,8.97487e-05,0.00045256,0.000296736,0.000618948,-7.66389e-05,1.05976,0.00902993,837,1159,3.01462,11.8838,0.451395,-0.276244
0.464532,-0.253894,0.00563337,-0.0223046,-3.92616e-05,0.000485528,0.000415467,0.000714523,-0.000268257,1.06705,0.00897369,847,1159,2.99535,11.8597,0.470166,-0.276199
0.483339,-0.253894,0.00565426,-0.0222327,-9.06408e-05,0.000468729,0.000461983,0.000729092,-0.000351003,1.05759,0.00881355,857,1159,3.00644,11.8215,0.488994,-0.276127
0.502146,-0.253894,0.00570936,-0.0221356,-8.30023e-05,0.000408452,0.000433163,0.000660733,-0.000335283,1.04341,0.00868839,867,1159,3.03578,11.77,0.507856,-0.27603
0.520953,-0.253894,0.00576033,-0.0220394,-3.83797e-05,0.000319911,0.000353328,0.000536914,-0.000255383,1.02002,0.00851205,877,1159,3.06284,11.7188,0.526714,-0.275934
0.53976,-0.253894,0.00580773,-0.0219506,1.57807e-05,0.000218219,0.000244584,0.000381701,-0.000147702,0.981589,0.00839184,887,1159,3.08804,11.6716,0.545568,-0.275845
0.558567,-0.253894,0.00582036,-0.0219102,5.00109e-05,0.000119449,0.000118371,0.000208088,-3.86283e-05,0.928049,0.00827153,897,1159,3.0948,11.65,0.564388,-0.275804
0.577374,-0.253894,0.00578214,-0.0218748,4.35911e-05,2.9085e-05,-1.60106e-05,5.39149e-05,1.87612e-05,-0.572719,0.00831558,907,1159,3.07444,11.6312,0.583156,-0.275769
0.596181,-0.253894,0.00573645,-0.0218847,8.17098e-06,-4.19907e-05,-0.000141853,0.000127143,-0.000160963,-0.697898,0.008388,917,1159,3.05017,11.6365,0.601918,-0.275779
0.614988,-0.253894,0.0057027,-0.0218806,-3.70256e-05,-9.33616e-05,-0.000252456,0.000188829,-0.000319216,-0.72984,0.00845269,927,1159,3.03221,11.6342,0.620691,-0.275775
0.633795,-0.253894,0.00569306,-0.0219033,-6.15802e-05,-0.000117845,-0.000343413,0.000254851,-0.000434276,-0.744529,0.00863251,937,1159,3.02709,11.6463,0.639488,-0.275798
0.652602,-0.253894,0.0056918,-0.0219552,-3.2563e-05,-0.000118345,-0.000407708,0.000334503,-0.000485412,-0.732991,0.00869181,947,1159,3.02641,11.674,0.658294,-0.275849
0.671409,-0.253894,0.0057027,-0.0219988,3.53682e-05,-0.000106454,-0.000435296,0.000405491,-0.000476577,-0.704656,0.00862243,957,1159,3.03224,11.6971,0.677112,-0.275893
0.690216,-0.253894,0.00570798,-0.0219954,0.000124171,-8.72163e-05,-0.000415607,0.000447313,-0.000410359,-0.660882,0.00858949,967,1159,3.03502,11.6954,0.695924,-0.27589
0.709023,-0.253894,0.00571418,-0.0219644,0.000230027,-5.67349e-05,-0.000362432,0.000476409,-0.000303117,-0.597041,0.00864966,977,1159,3.03831,11.6788,0.714737,-0.275859
